zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
73658,2673.223822306729,5608.450154527987,-123.699974,66.21001,8.186225,49.73067,8.534511,25.871933,-5.3876905,12.882779,-2.5431156,6.808867,-3.5663369,7.638637,-2.051774,4.919917,3.6664178,4.127365,-2.0542843,6.777918,-2.8344054,-2.3827367,reggae
33800,2152.9019278799587,5073.059450224768,-105.91556,88.01672,19.373737,30.624735,10.023094,18.013233,3.6694536,8.916311,5.8173366,8.875633,5.66506,10.551832,5.903659,6.1026316,7.048927,5.096364,4.4536886,2.1766667,1.3924339,-1.268412,reggae
48376,1798.3807585425816,3796.5385277697214,-176.76518,116.84069,-21.308065,38.76341,-5.4505606,26.620836,-8.181731,15.778047,-10.484446,11.044603,-10.051371,9.914848,-3.2497025,2.8190181,-2.5326462,-1.410927,-9.884334,3.0734854,-0.28175393,1.9898893,reggae
79493,2170.387167840117,4305.982804796258,-138.14923,101.49222,-35.342743,36.13486,-9.498246,14.763237,-0.23156758,11.520838,-2.1008186,3.4033105,4.196897,0.13718988,9.018027,2.7640355,6.241932,5.7379947,-7.942975,5.1980762,-1.4861056,0.45936003,reggae
40597,1699.3251213150193,3786.1216534041473,-223.38548,114.23247,-4.4119916,40.19879,-5.081045,24.666904,0.7201287,17.045568,-2.362454,11.148086,-3.0845993,6.12361,-5.687236,3.5068192,-5.4873447,0.028730942,-4.841373,-0.70547426,-3.6403244,-2.8060384,reggae
47812,1811.4103936654171,3854.8513744380803,-169.15335,110.46,-8.576196,43.884243,0.27497306,26.637417,-14.368148,13.03443,-11.149246,8.130106,-7.692965,10.910648,-8.175922,2.8085608,-6.406938,1.1058396,-4.2528644,4.344625,-3.4471118,1.2228175,reggae
45182,1923.1216152231768,4492.270825025377,-157.81721,109.850296,8.4653425,41.79409,5.1190066,25.75197,-12.951749,22.064222,-15.503761,14.367299,-11.917586,11.595212,-10.627037,4.125362,-4.040836,3.4672716,-8.397826,1.7833017,-5.2378926,-1.4608485,reggae
44931,1640.7106468821482,3497.346910799739,-256.234,104.23238,-7.269489,56.268623,11.038001,27.324654,5.8307734,17.782099,-1.2737294,14.674843,-3.4666893,10.861863,-2.4603553,1.5587693,-3.723341,-1.3720444,-4.203585,1.3940352,-0.26970804,-1.6015317,reggae
42975,2026.4167424052794,4462.868759969548,-134.61238,93.53315,8.519339,34.867107,3.2853148,15.506227,4.967833,8.540956,-1.2959114,2.727689,5.0716066,11.859678,4.414461,2.0595152,1.3234588,0.3001317,-2.3372388,0.38241616,0.9180524,-0.44053334,reggae
52514,2118.551041160394,4853.047736006381,-76.08659,101.112076,-11.623927,46.250248,-11.212149,31.397367,-9.473125,22.47439,-16.812243,15.9744,-9.512782,11.821731,-7.846167,9.718278,-7.2436585,6.178953,-8.610425,8.079643,-5.5934186,3.7306008,reggae
80575,3109.7327645271375,6393.12140869707,-141.76859,44.183735,21.72969,43.29263,21.732172,11.185506,3.5456069,15.014228,-1.7388556,6.4309955,6.9139385,0.70896727,3.9630046,1.4835527,4.6754737,0.9050219,2.220312,3.3768547,-2.6697078,0.5155598,reggae
46716,1814.1339363070724,4069.00099468895,-239.29301,98.96104,19.215809,50.77966,2.835386,32.239788,-1.4994812,16.72849,-7.4477,16.716438,1.5062221,16.05479,2.8095543,5.939215,-6.303265,-1.0474832,-6.3350153,2.1471086,-6.635709,-5.2649536,reggae
47239,1754.0198285353745,3840.3376957656615,-184.58191,106.214096,4.0007625,38.70891,8.411527,30.451197,-3.343836,20.298872,-1.5424029,15.916831,-6.5128145,13.191903,-1.7114562,6.8503737,-3.2332582,1.8666649,-6.040374,3.5150418,-7.407166,-1.740157,reggae
40138,1609.837286010451,3270.9318581424013,-232.50473,131.2295,2.6469793,18.397951,11.31556,22.92844,-10.467936,16.771238,-15.256651,15.530609,-8.389645,8.022548,-3.7816057,3.1112483,-1.406351,3.267216,-4.095124,2.9421625,0.39714098,0.019508898,reggae
40315,1417.9574886379257,2880.3365402044665,-207.39706,134.70505,-9.093165,38.447037,6.303596,22.59577,-8.299385,16.295504,-8.471834,4.1403327,-4.3538976,6.340492,-6.913871,0.95296055,-0.9485591,-2.5315049,-6.091712,2.4853039,-6.1715727,-4.578464,reggae
65822,1797.2434967059141,3439.675230659078,-175.1141,116.63851,-55.121067,59.895454,1.9730688,1.0933504,14.589572,-3.2228155,2.7886486,5.70003,-1.8436579,7.875683,0.40088853,0.04429382,-1.1628876,-4.5109267,-2.9502082,-3.6755366,-2.5078506,-7.057674,reggae
39169,1615.8305954532216,3560.6641871193447,-249.37836,111.5012,11.242063,41.338905,-2.8823256,34.554188,0.4282846,22.32778,-9.970537,10.225955,-2.7978444,8.755895,-1.4459743,2.2448082,-3.911132,-1.8621207,-0.8421156,-0.9466908,-3.180954,-4.3213186,reggae
53454,2322.240523866596,5450.573305630075,-121.542076,89.58558,23.789019,32.782005,8.866975,-2.6041198,6.6343856,1.7822745,-2.9385777,-3.0915277,-0.6919336,-5.426301,-6.5422587,-4.703728,-3.2882633,-6.4596443,-6.6467524,-4.412631,-3.161991,-3.983693,reggae
66966,2032.5080275306436,3839.0303821962007,-296.146,93.16974,-31.418371,29.494478,-18.943125,1.9469972,-19.490215,-6.2390714,-24.01616,-7.1000204,-14.198106,3.28073,-10.582574,-2.794957,-10.796731,-6.704188,-8.503935,-3.1265101,-7.0537586,-4.760918,reggae
80736,3296.462832779134,6910.209723027842,-110.21196,48.556267,29.646896,18.435993,-0.46312666,4.6534667,-2.2668338,-6.5920463,-2.146058,-0.14949833,-0.6792547,0.5426737,1.9057006,-1.0558658,1.725313,0.82580876,-1.6861655,2.6582394,3.1026142,3.743673,reggae
51618,2104.695061638517,4381.024269050899,-194.77913,83.05221,-0.76357824,32.335644,2.809827,23.164373,2.9725368,14.224825,8.545868,10.442086,7.0725374,8.81152,1.4220295,5.406334,2.7486746,5.246519,1.6419294,0.509257,1.1366338,-1.5712875,reggae
84146,2955.030353182864,5869.496526518997,-104.97809,66.4201,-2.3114858,24.598465,8.404794,6.7628636,1.679236,5.180796,1.047926,2.190361,2.947371,4.5740833,4.2007256,3.0906837,-1.4220932,0.22744384,1.0869112,-2.333462,-2.9005756,-2.1903937,reggae
125353,3880.9607426552216,8249.673214091503,-75.25609,44.86507,10.096427,1.1540514,1.1483597,-3.1336846,0.13224778,0.05679197,-3.4559073,0.10516598,-1.929706,-2.3094444,-0.06527585,-3.4786222,-0.37119555,-2.727345,2.5115635,-0.98135865,3.6390631,-2.593978,reggae
54461,2525.5469562709054,5595.360365157338,-130.38498,84.30336,29.343412,23.83001,8.269281,13.854762,2.2300909,2.928923,2.5831263,0.097249895,2.3351214,2.7418041,3.7526886,3.78774,2.1326087,3.1365461,0.16210836,2.3912673,-4.1235914,-1.7652068,reggae
82053,2314.083798452271,4559.834788736224,-159.94905,92.831566,-28.738466,31.430216,-6.613219,12.648388,0.858119,10.945281,-2.085535,3.6626525,3.5688593,0.32369557,8.558351,2.8465164,6.7538686,4.8672576,-7.0127416,3.964607,-0.75367343,-0.3213169,reggae
65835,2566.857509437963,5313.696742223753,-115.75507,67.079124,1.8834685,29.096539,4.0064836,12.040894,14.0146885,14.933622,2.302578,17.06946,7.582193,4.990229,8.537061,8.276883,7.8961053,5.8674083,3.1157613,0.05220191,-1.540165,-1.2690055,reggae
65835,2566.857509437963,5313.696742223753,-115.75507,67.079124,1.8834685,29.096539,4.0064836,12.040894,14.0146885,14.933622,2.302578,17.06946,7.582193,4.990229,8.537061,8.276883,7.8961053,5.8674083,3.1157613,0.05220191,-1.540165,-1.2690055,reggae
46004,1691.3385554367255,3656.0647703378772,-194.54176,118.60043,-6.408211,40.801094,-3.2935095,25.461584,-9.303606,11.395713,-6.1569266,15.344735,-5.1625934,5.7599554,-6.279159,5.880148,-2.7959669,2.581342,-4.7523675,4.5279512,-3.1901834,-0.32305148,reggae
50340,1788.5211001813198,3820.544801787268,-150.91214,111.7623,2.9338336,42.72236,-3.5816026,15.140651,3.4474077,0.19413985,-4.7153597,3.853786,-0.88617665,-5.347799,0.68960166,-1.2224877,-5.0502806,-5.0749454,-8.567345,-7.983552,-5.3008566,-1.4545455,reggae
66839,3094.4494679187587,6975.225674303944,-70.077705,54.365875,15.587821,19.808748,27.015232,13.240907,0.6896495,10.06989,6.68256,-0.30866405,2.9699032,6.0213795,1.0961134,3.1661172,0.2437519,3.039402,-5.6013865,-1.3116503,-1.9586651,-8.71004,reggae
42478,1716.0497964664355,3790.5515312318735,-209.5813,105.26066,2.5705225,34.898067,15.326891,25.199398,-6.0632267,18.243076,-5.07392,8.950725,-1.0186204,8.250103,-4.027716,4.7467113,-1.0588841,3.061216,-4.602016,4.2569423,-2.1253924,-3.663324,reggae
88494,3123.715745645115,6474.557884552639,-74.10669,57.996204,9.13596,29.254284,12.531283,-0.18686557,0.15999481,1.3688495,-5.08951,1.3554951,2.8467245,-1.5618768,0.88444954,1.0319659,-4.334434,-3.7533674,-3.6678793,-1.0595723,-4.1095676,-4.1353164,reggae
51306,1907.6056942036873,4220.649368746374,-170.86713,107.73833,-1.7606553,46.446262,-0.19452107,24.937529,-10.676091,18.083887,-10.790389,11.160344,-7.2552204,6.207865,-6.4697695,2.051221,-2.436462,2.5626206,-4.0418134,0.796782,-3.7514176,-1.6654924,reggae
49403,1840.8628555568275,4007.2907981075987,-171.6201,99.35643,-8.280707,49.61246,1.0821406,31.125254,-7.1390686,15.894791,-1.3649501,12.743275,-5.1949124,11.808011,-5.326039,3.17298,-6.6866245,0.034554526,-7.726428,6.697853,-3.7676475,-1.7817516,reggae
148279,4281.984674096292,7925.459448865284,-120.34942,16.420616,25.026825,37.23861,9.279794,13.024576,3.2330549,5.9783425,4.0861917,1.715049,1.9000337,2.675162,2.0213578,-1.7136208,2.1092257,3.245462,-2.0658197,2.7736528,1.6120902,-4.045839,reggae
40413,2288.627178100081,5005.570428056119,-136.7909,75.60451,-5.3262315,23.456251,0.77529645,12.287903,4.4736085,5.164087,-0.06254418,9.0365505,4.886803,2.3323925,5.495946,0.65650916,1.4731551,3.839128,-1.5909672,-1.7157857,-4.443669,-9.704676,reggae
43634,1510.7924591573858,3319.1775576421114,-243.82346,123.33697,-15.560951,38.889877,6.4969916,25.511032,3.038439,17.18275,-0.21878517,8.9844055,-2.4903057,6.7658305,-3.4475489,3.2550464,-3.4257824,-0.49122775,-2.5364196,-1.8616757,-4.9763436,-2.7187386,reggae
46563,1995.2769651140734,4557.769732906758,-198.73213,102.408325,-9.996928,30.804916,-3.292767,20.279371,-5.631607,28.096033,-11.504986,18.203846,-7.360594,12.280452,-4.3624163,11.403808,-3.4637325,2.0180335,-6.9836607,1.1086006,-1.4949182,1.950272,reggae
40301,2112.968318838473,4785.22564031685,-265.6985,80.63963,9.737634,36.647457,27.827787,12.086294,15.0113535,15.11303,6.5591536,6.282747,7.484472,5.643651,4.3488317,3.0891595,2.4080856,2.1896412,2.4807236,1.2773058,-0.2128924,0.8120676,reggae
58042,2455.426131281741,5584.577109918793,-104.17264,83.90963,18.852968,28.91025,10.622362,9.324545,9.320574,6.5280514,3.0035243,2.485452,2.7980242,-0.19782683,3.1041367,-2.215826,-1.7537831,-1.53154,-0.2671632,-0.9251908,-0.94071186,-3.522362,reggae
50360,1484.7799129182074,2775.1852296621228,-164.6387,142.70459,-41.48605,41.217545,16.174034,-5.580435,7.6316433,5.6135707,0.7995733,-10.47463,-2.337159,-0.4905388,-3.068359,-0.60010767,1.1469202,0.73501414,1.0511467,1.9861742,3.4934142,5.303734,reggae
40338,1778.172233591523,3821.7855006525524,-151.81317,105.13033,-6.1609178,47.94136,11.341763,15.08295,11.639795,6.618644,6.823285,2.3987534,-1.0343652,-0.21745521,-0.63714796,-4.0295815,-1.7171475,-0.66076624,-6.971738,-2.4294896,-1.1792669,-3.8082366,reggae
74182,2631.1187832454702,5698.113546349333,-169.36552,83.94522,11.218591,12.12025,21.056637,9.510337,0.9373277,2.19974,0.87414426,1.655864,-0.40982684,0.73294425,-4.7800174,-1.7264756,-2.095608,-1.4204186,-4.6617856,-0.2030288,1.962649,-1.2595942,reggae
67298,2542.483268553463,5477.693817067865,-182.21283,83.50318,4.883158,12.692699,30.064579,17.202955,6.104852,7.6960196,7.1469874,8.881942,-2.1440816,5.7184424,1.4553062,-4.9348474,2.916198,2.1959827,-3.2292233,0.75574553,-1.6916461,-0.63243383,reggae
54884,2081.187059476724,4365.952692231003,-66.108925,97.88381,-18.831675,26.931944,14.003509,6.0077677,9.442091,10.566116,-0.14225948,8.125619,10.533845,8.000866,3.8141556,4.014894,2.7143712,0.42208666,-4.203364,0.1013201,0.1487322,-3.1481547,reggae
44451,1629.2960017192215,3258.641445221868,-147.10289,120.109085,-21.602926,39.639435,6.942433,15.083755,-1.0146849,15.940521,2.547063,4.4961815,0.015699299,4.326937,4.6409755,4.0078354,3.0568743,0.53608155,-6.150787,-1.6701404,-0.7340142,0.18896896,reggae
52222,2169.6559456996456,4773.88448693083,-177.44118,98.32117,14.729943,21.141994,14.945246,10.197006,4.9809175,0.84408003,4.8337746,6.8653493,3.5423434,-0.35030106,0.57976717,1.374254,2.0125647,-0.30766255,-1.3686295,2.8970482,-0.98062444,-0.521075,reggae
62277,2007.0624463203942,4137.222778603538,-142.80992,103.12614,-15.227191,38.256912,-13.002165,2.750306,-1.6656567,-3.4389293,-4.4527035,-9.288578,-10.127067,-2.1181872,-4.4648914,-7.907151,-3.73999,0.5155087,-5.0301514,0.30930105,1.5792603,1.2140526,reggae
29557,1291.4990686418105,2827.5527139827436,-238.91705,132.32332,-0.101716764,41.223965,2.4205348,19.089249,7.9587035,19.93688,-0.6286634,11.096806,-1.7136825,9.941103,3.0233536,2.2116432,-7.841697,-3.9808068,-4.9157934,-2.1511712,-2.4144452,0.05169241,reggae
68358,2617.1778006286586,5719.163792869054,-69.06215,79.14717,13.084551,29.383543,0.27989468,4.15481,-0.44261533,0.17704026,2.8039243,0.6051489,-2.8017468,-0.5161708,-3.1838446,-7.2210145,-4.40677,-6.802468,-9.391649,-2.3476756,-5.9401383,-7.3609858,reggae
47189,1366.6849879747774,2563.3254898673144,-285.87195,138.68126,19.889307,35.23311,-8.018051,7.0739436,5.402232,-3.2044294,-1.1590015,3.1945815,1.4917815,-4.0455723,-6.323491,-0.92843753,-4.3736997,2.8759427,1.2425879,1.9672704,0.77872044,-4.2754903,reggae
51655,1803.9538105585705,3779.060494761456,-154.80096,110.02115,-18.44538,36.652042,0.5233918,31.578094,-10.432262,18.818373,-7.1749744,13.144797,-5.2489367,8.900306,-6.7106624,6.023154,-2.7987266,3.6353443,-2.22212,5.3123293,-6.584388,-2.9296029,reggae
76169,2478.0490603630687,4759.937033243909,-140.33405,69.64921,-9.967761,52.15115,3.2525928,4.558453,-3.4963846,2.9177582,-6.5630174,-2.6553156,-1.734528,-6.9452734,-5.833263,-2.694475,2.5407543,-1.808309,-2.158467,-2.9405644,-1.7915224,-2.7142708,reggae
48884,1708.9705332649312,3582.5804247933584,-177.2836,110.989265,-15.664685,36.76746,0.05347869,24.45962,-3.758826,18.421553,-3.3568935,13.789159,-2.0924273,8.60301,-5.9429135,2.8979466,-5.2717605,-3.0629241,-6.195288,2.0540476,-0.99353737,2.3032737,reggae
75366,2300.0428803814098,4920.853178019866,-191.19943,96.34124,-17.65896,24.837397,-0.88966805,26.334473,-12.934258,19.63557,-9.790511,16.973425,-8.587678,11.4229355,-8.202379,5.9587603,-1.8607934,5.956678,-8.071679,3.3935697,-2.6479971,-0.79858935,reggae
17184,1312.5009449202707,2648.3175255582946,-300.45297,99.25205,53.02273,43.22858,18.889399,24.840746,-7.9489446,22.167063,1.7830758,24.789505,8.39287,20.708574,2.8050375,9.553503,1.1103817,5.8972464,1.1153728,4.1848855,-2.2080803,-2.0193942,reggae
79705,2354.8865441845633,5050.202279854263,-161.77792,78.69161,-19.243172,55.110035,13.188938,30.961428,-7.0107617,24.29538,-12.827424,21.51842,-13.527458,12.775018,-7.452332,12.764471,-3.3393495,9.142723,-7.7529426,0.63326186,-4.1182437,0.49797928,reggae
41913,1709.737126203655,3838.08944949971,-242.43837,98.31112,-3.8230066,46.033684,3.2677631,29.203753,8.860405,26.99291,4.7140503,13.135102,-0.6497424,12.060079,3.0021534,10.187944,-3.2665577,2.0415232,-3.5573344,0.9511061,-6.3199954,-2.85236,reggae
55213,1910.8838166956766,3940.2847325442285,-168.58931,109.539154,-20.654816,38.94365,7.9577346,0.33693737,6.0480947,4.082806,-1.3642374,0.12043591,0.24269438,0.34731242,5.3022566,3.6820772,2.8545508,4.480499,0.81079733,3.0053957,1.5195075,2.451548,reggae
47902,2059.02477480452,4553.198298832656,-91.452866,98.79366,-23.196144,46.873005,-6.8470936,29.29433,-9.957946,25.666126,-10.203301,19.623262,-8.207197,13.411509,-6.4940577,14.028286,0.41579056,12.579368,0.35416204,10.114627,-0.42342514,1.3024876,reggae
53255,2460.5870773027177,5286.859343278712,-142.86499,83.64268,21.931343,33.85721,4.630733,4.1718545,1.9529549,21.814587,-5.948423,0.49807543,17.418324,-11.4282,10.545863,2.19263,1.4132136,1.7556381,-1.4000323,2.0191333,-1.8894256,0.63182926,reggae
59464,2004.6584158276357,4159.813490157338,-251.33118,105.8357,2.1622982,32.47585,16.535755,8.277351,10.350332,5.496451,0.8677849,8.342783,-0.62853765,9.887255,-1.8475657,4.4188204,1.8343395,4.253503,-0.18836161,2.25564,0.94557196,1.3033652,reggae
181906,4274.292786512983,7674.580146099188,-154.95244,-1.4715779,22.345402,30.435307,2.1002307,28.60331,16.997475,13.430588,8.50513,6.4968066,9.778132,10.906738,2.17726,1.6434251,6.3437085,6.9069047,-7.79702,4.699269,3.409074,0.67175645,reggae
46860,1608.5066742460244,3436.710876323231,-206.51552,122.598175,-0.5765897,29.354094,10.233531,28.23236,-9.929435,13.371487,-8.455471,11.285514,-7.2900777,7.0731087,-10.346017,1.9420286,-6.5417724,-0.20634702,-7.5571437,0.4067902,-1.6579524,-0.17593391,reggae
68086,2149.158788656929,4426.5970535455335,-233.64264,87.52444,-22.21446,52.048756,-8.575605,24.966368,-18.236242,1.8883232,-9.132004,-0.2273273,-17.069843,-3.0311325,-9.793286,-8.795851,-7.7299476,-2.1882334,-13.639916,-6.4867268,-9.144659,-12.719942,reggae
69985,2479.991063724072,5047.412789116879,-174.87035,79.32584,-24.305244,17.970098,24.48427,15.731204,7.4711018,4.228036,3.9252236,4.808934,2.7649367,1.7253923,-2.3426092,-1.5954626,-4.4456725,-0.36644283,-2.428913,1.4903154,-0.32953614,-3.6637068,reggae
62110,2316.9096279606097,4680.049349260441,-175.5106,78.04632,-2.5339324,52.855835,15.844188,24.744453,5.2989025,8.659987,6.651282,9.800031,-3.3532834,4.1166873,2.3600361,-3.351113,0.79182494,-0.2637983,-6.328813,-6.457153,-1.2543905,-6.449903,reggae
63363,2022.4897300831608,3834.3673529038574,-97.79847,108.82947,-24.920458,21.30602,12.562689,7.7732735,-3.2863526,3.531933,0.68951005,4.194191,-9.668842,4.263905,2.458041,-6.626148,-3.1611323,-1.1015102,-4.8297143,-0.1175256,-7.432729,-7.7036476,reggae
39092,1930.4048085685063,4120.219375362529,-177.4196,89.65582,9.641186,65.465866,-0.9979088,15.532968,8.030998,16.351896,0.27241844,2.6379747,2.8926408,0.64667565,2.585583,2.815592,-0.45350334,2.5316825,-1.403444,-1.6494066,1.2097187,-1.8923705,reggae
55097,2173.8734628702273,4658.516146135441,-162.50012,98.50553,-1.6392872,20.811338,12.054913,11.739407,6.087686,4.9532604,1.6935803,3.045784,-0.85816646,4.114119,3.4215343,-1.3967791,2.279808,-3.7148106,-6.4946194,2.5868888,1.4093592,2.230087,reggae
43419,1701.0178296815598,3693.693751359484,-239.98526,108.75728,-8.20498,32.188335,-8.809299,18.639706,-4.6758137,15.522413,-3.7181504,14.518619,-4.7976046,6.4072747,-2.9404173,2.4388368,-7.1083775,-0.16429386,-3.1456094,-1.5460193,-3.7290428,-0.8099791,reggae
123481,3002.6481938382785,5293.021203415024,-155.62474,57.045925,-35.29846,33.294605,-14.18707,25.263504,2.5250754,4.2506313,8.485699,4.57216,2.8271408,2.5807753,2.8258271,3.6122472,-2.8668766,-7.4926386,0.19845262,-1.4506462,-2.1699533,-0.06503912,reggae
37606,1637.6883378852463,3595.620253135876,-177.70436,113.62593,2.3215368,35.83068,1.5977854,34.69096,-8.738591,16.28631,-9.326428,14.186761,-2.0729182,13.133842,-7.2501736,3.57761,-0.58063465,4.830491,-3.583242,3.7814684,-4.297671,-1.1098714,reggae
40056,1728.9380569839393,3519.6045488326567,-132.95634,117.105446,-2.7939985,22.53291,25.915474,0.28717524,13.51229,3.4034069,4.527343,0.5465052,-0.069268525,5.095457,-0.15438727,1.271234,3.0638077,1.3959585,-0.54906785,0.13847592,-1.0477422,-0.040538426,reggae
52787,1630.16101822981,3183.699903023492,-166.97626,116.626755,-44.22053,70.51435,2.3173828,16.009481,12.503334,4.0934954,5.321486,4.5174103,7.2984114,7.5850325,2.9087095,1.4827064,1.1314706,-3.1361449,-1.9620519,-1.0103897,-4.652274,-4.952445,reggae
89458,2481.5194522237502,4847.385486151392,-63.820232,88.24268,-27.582493,18.598446,-3.5857682,5.203407,0.98859847,8.044875,-4.4020996,2.272666,4.1477814,-2.203778,10.268399,1.8742243,6.2849793,4.694534,-7.755518,4.5976996,-1.5859885,0.6281861,reggae
90286,3089.7484730911488,6574.88795588022,-94.26049,68.13411,4.029074,7.6326213,12.799715,-3.1867485,-3.9116669,3.8171222,-6.116798,-0.35358283,0.32772857,-4.678538,-3.0110476,-2.9605458,-3.1923532,-4.9230623,-5.0012655,1.3880699,-2.098015,-2.0955617,reggae
92509,2467.1929456866374,4723.590385277697,-67.11288,80.68692,-43.87355,57.721367,-12.790038,33.588192,-7.7333584,14.119094,-1.2372336,7.4127393,-2.044151,6.0994887,-6.6273437,-1.0022161,-4.761583,1.0605358,3.4982183,4.537469,-1.2955118,-3.1530495,reggae
86578,2868.345135224565,5797.136304107454,-127.325516,65.99195,4.4411926,30.033764,16.642286,16.512142,-6.404064,15.292221,4.611589,5.086445,5.5853653,-0.78358966,6.0552454,3.789124,-2.18049,1.9998138,-5.570261,7.774162,-1.5178827,5.006795,reggae
33787,2148.49442922645,5063.999850456787,-105.895134,88.19102,19.303368,30.587206,10.000641,17.935596,3.6842968,8.918493,5.854395,8.842855,5.6089683,10.507836,5.925193,6.0948014,7.0562305,5.076852,4.458513,2.1627479,1.4106365,-1.2254568,reggae
61509,2006.8493639042417,4323.369242586282,-88.075615,109.439316,-25.164967,40.395287,-8.778362,24.714592,-11.525628,18.510263,-8.291807,17.030918,-8.433275,9.799044,-12.903515,1.5718621,-10.537673,-0.41998568,-7.804461,3.4466689,-4.99019,0.060638346,reggae
62482,2539.081379106247,5260.713071889501,-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872512,14.2471,14.287375,3.257277,15.844996,8.035183,4.460183,8.673222,8.064099,7.9784765,5.014976,3.729425,-0.331674,-0.9359023,-1.0804808,reggae
172319,4435.732059302078,7625.9014510223315,42.091446,37.40042,-7.90959,4.4857416,8.942607,3.5316234,3.0874803,1.6347407,6.2700963,1.8271868,-0.555746,-0.3981805,1.627477,2.9091592,0.3790247,-2.311268,-4.14119,-2.1937733,-3.3422496,-1.861245,reggae
39233,1811.1579026505954,4119.003657011311,-236.64937,91.68959,1.8816701,45.46816,1.2822042,32.26184,9.052181,19.610586,-5.054305,10.958242,-4.002636,7.531213,-0.330626,5.8047585,-1.8248237,5.3748574,0.28224182,5.014909,-0.33370855,-0.8512873,reggae
78522,2395.5102135646594,4791.645632431844,-301.49734,77.235374,-13.607269,39.30776,1.6184679,16.896568,-7.250595,-3.6030786,1.1652857,-3.2659793,-8.4299755,-3.6008193,-2.6064856,-7.229345,-2.4410472,0.76543975,-8.952511,-2.6478438,-5.494559,-8.399517,reggae
88855,3289.1034005754636,7286.299689131381,-85.34025,60.93964,34.792564,19.793852,16.717466,7.9690666,9.302311,11.351191,1.3844682,-0.083008565,6.4046226,3.6226323,5.658961,7.2081447,-0.8448506,3.2402623,-2.6929083,0.3581987,4.7469416,0.3182334,reggae
77756,2671.481384342479,5699.20436213022,-93.51899,80.19957,-0.3210922,15.24674,4.3359027,9.050055,1.6788756,2.54567,-4.296264,0.9993398,-1.6968485,-2.997322,2.2623456,-2.090514,0.32001776,-4.386327,-4.0574255,-3.1715336,-5.425166,-2.1440194,reggae
59148,2109.798559689395,4606.440101145592,-147.46721,113.253334,-6.2853575,9.108815,24.549637,-9.779302,13.131395,-1.9983362,-2.705812,12.224996,-4.1247916,-1.0217459,1.9693738,1.4722767,0.0061020995,-3.0015397,-3.581947,-3.8757665,-0.5072658,-3.0575452,reggae
48955,1754.1768111795138,3768.9933475928074,-192.26942,116.4957,-10.950727,29.891136,-0.65964967,21.443464,-11.8647,18.651209,-13.07924,14.4656515,-7.3812265,4.8200502,-2.8101091,3.121079,-1.6220741,-2.3946948,-6.5232215,-1.4153044,-5.538162,-2.5421903,reggae
57870,2086.391662520048,4678.8586114232885,-177.5211,89.96064,4.589546,40.16102,0.1661885,23.184372,-9.906549,12.780389,-7.307859,18.747253,-5.744415,6.1223135,-9.91866,0.28640684,-8.233047,3.8865964,-6.860255,2.1814332,-2.3666978,1.8254801,reggae
53651,2322.2154852399008,5227.597237075841,-169.06036,79.51625,15.222343,42.739277,7.678778,17.028757,-5.9828863,0.5391211,0.05804505,-0.95936865,0.8281724,-1.5911511,-2.8918557,-4.032358,-5.769482,-2.5851195,-6.5175977,-6.5875325,-2.8490622,-1.2066326,reggae
38896,1579.8511126280443,3541.995416273927,-226.43794,103.31865,0.11767182,43.954056,10.61883,35.184147,8.42349,21.13107,-3.3074741,15.531951,-3.0139618,11.09414,1.7773509,10.619199,-5.7610936,-0.98976344,-4.1338334,0.6557945,-3.7821562,-0.57458174,reggae
79445,2414.161865027604,5213.041924213312,-123.67157,94.753395,-9.552751,53.26699,-13.762555,17.746737,-19.215256,25.295881,-18.70551,15.3967,-12.512172,9.378813,-11.606868,0.66548115,-6.9870515,3.3640032,-7.1429224,0.5123932,-8.73698,-1.4573019,rock
56293,1717.099309210428,3362.1523686738688,-14.946683,138.44058,-41.90242,22.075436,-18.676533,32.004406,-20.370274,15.703648,-17.348824,14.874468,-8.903126,12.260917,-5.828865,9.972276,-3.172285,1.9803568,-6.9255514,3.1253397,-2.9862368,-6.673135,rock
85188,2334.5190611030093,4819.107544228538,-42.662823,102.9887,-36.8779,44.5166,-11.996201,25.57691,-22.668951,28.336857,-19.271854,21.482962,-15.258888,11.748106,-11.575923,4.786063,-13.024809,4.36116,-11.952074,0.89715487,-0.47479218,1.2999195,rock
32293,1398.6495042529389,3015.5976970345127,-225.03336,123.65728,-9.745123,56.613846,10.421822,20.64321,-10.258778,15.571303,-8.240349,12.808755,-9.0064745,7.6886306,-10.083798,-0.25227934,-5.282494,-2.8108976,-4.4215126,1.5583621,-5.0460773,-3.5875998,rock
72903,2223.969176505579,4917.48080862094,-61.695625,103.5662,-16.91641,49.247677,-14.815669,31.691505,-17.215197,24.615047,-14.486075,18.019432,-11.67271,11.470351,-9.824015,8.85506,-8.564864,4.4088693,-8.275844,1.5914812,-7.0341964,-0.82623285,rock
95063,2320.3950808692302,4466.440973481003,-52.480682,99.70796,-47.386406,47.01759,-21.017344,22.883759,-18.278616,13.886498,-23.446274,13.512138,-18.663301,5.7051845,-12.890456,1.1912097,-12.408358,0.38663226,-9.139815,1.5921005,-4.125118,0.3087643,rock
